empresa,titulo,cidade,uf,id,datetime,reclamacao,nota
itaucard,Anuidade,Rio de Janeiro,RJ,105281437,2020-05-28 08:58:18,"Bom dia, 

Gostaria de expressar a minha insatisfação sobre a anuidade cobrada pelo cartão.
O Brasil está um caos e precisamos diminuir os gastos e sempre tento ligar para retirarem anuidade mas só dizem que pode 40%.",10
itaucard,Pagamento anuidade pós cancelamento,Uberlândia,MG,105240243,2020-05-27 15:15:58,"Em 05/05 efetuei o cancelamento do meu cartão de crédito, durante o atendimento questionei a necessidade de pagamento da anuidade que venceria em 06/05, tive a resposta que não deveria pagar pois o cancelamento estava ocorrendo antes do vencimento. 
Hoje notei um débito com vencimento em 06/06 referente ao pagamento da anuidade do cartão, entrei em contato com a central de atendimento que confirma a necessidade de pagamento da anuidade, diferente do que tinha recebido de direcionamento em 05/05.
Não entendo o motivo de pagamento desta, não houve necessidade de pagamento em Maio, porque a necessidade de pagamento em Junho? Além do direcionamento recebido pelo atendimento que não haveria necessidade!",10
itaucard,PAGUE O QUE DEVE E CONTINUE COM O NOME NEGATIVO NO SERASA,São Paulo,SP,105252843,2020-05-27 17:43:54,"Boa tarde, 
Ah 4 anos atrás aderi o cartão de crédito do hipermercado extra, fiquei com ele mais o menos 2 anos. Porém fiquei desempregado e não consegui pagar a fatura do cartão de 2018. Más no ano passado, em novembro fiz um acordo e paguei o valor total. 
Infelizmente para minha surpresa, entrei no site do serasa consumidor para consultar meu score e percebi que minha pontuação estava baixa. Fui procurar saber, e reparei que ainda constava a minha divida com o itau, o que hoje resulta no meu baixo score.",10
itaucard,Não consigo logar no aplicativo do Itaú Card.,São Carlos,SP,105253247,2020-05-27 17:49:11,"Boa noite pessoa do Itaucard, tudo bem ?

Recentemente abri uma conta no Itaú e recebi meu cartão múltiplo(que funciona como débito e crédito) e baixei o aplicativo do Itaú e o desbloqueei para usar o cartão tanto na função débito quanto crédito.

Só que quando vou tentar entrar no  aplicativo do Itaucard para consultar a fatura do meu cartão após realizar algumas compras no crédito, aparece a seguinte mensagem, conforme na imagem: 
""Oops!
Acesso bloqueado por falta de uso. Contrate um dos nossos canais de atendimento""

Seguindo o que a mensagem diz, liguei no canal de atendimento que está no meu cartão e o atendente pediu para que eu excluí-se e instalasse novamente o aplicativo e se não desse certo, entrar em contato novamente. Fiz o procedimento dito e não obtive êxito em acessar, liguei novamente ao atendimento e o atendente falou para eu desinstalar e esperar 5 horas para instalar o aplicativo novamente. Novamente realizei o procedimento e não obtive sucesso para logar.

Gostaria que vocês resolvessem meu problema por favor.

Grato.",10
itaucard,Não  consigo pegar o código de barras para pagar as faturas restantes do cartão após  o cancelamento.,Montes Claros,MG,105258403,2020-05-27 18:59:24,"Eu liguei e fiz o cancelamento  do cartão  porque não estava me atendendo mais, achei queima enviaram a fatura para pagamento, mas até  hoje não  recebi, mas recebi um email informando que tem faturas em aberto,  porém  não  me enviam as faturas para pagar, eu quero pagar, estou sendo cobrada e ainda não  recebi as faturas até hoje. Já  tentei pelo aplicativo e não  consigo porque o cartão  já  está  cancelado. Ligando também  não  consegui.",10
itaucard,Cobrança indevida de anuidade,São Paulo,SP,105267233,2020-05-27 21:19:59,"Estou abrindo esta reclamação por quê recebi a cobrança da primeira parcela de anuidade de R$ 7,41 na minha fatura com vencimento no mês de abril, mas anteriormente já havia sido me prometido a isenção total dos valos de anuidade para este ano em uma outra reclamação que fiz aqui em 11/03/2020.

Segue o numero da reclamação ao qual eu me refiro 101451305. 

Peço que estornem este valor cobrado indevidamente por favor!",10
itaucard,Não mandam a fatura mas cobram juros por atraso.,Fortaleza,CE,105268767,2020-05-27 21:49:13,"Sou cliente dos cartão Itaú a bastante tempo e esse detalhe pode ser verificado. Nunca, simplesmente nunca atrasei uma fatura minha. Tive que cancelar um cartão, numeração 3781,por por conta do emissor do cartão no caso o extra deixar de oferecer algumas vantagens. Sempre paguei minhas faturas no máximo até o vencimento porém não recebi a fatura do cartão cancelado e ao ligar hoje fui informado que será cobrado jurus na próxima fatura. Então quero saber do Itaú o seguinte essa atitude de vocês está correta? Não deveria ser feita uma Análise nos históricos de pagamento do cliente e pergunta-se se o cliente está recebendo a fatura para pagar? Sempre paguei minhas faturas gerando o boleto pelo aplicativo porém não tenho mais acesso ao mesmo. Então quero que isso seja resolvido pois não aceito pagar juros por atraso sendo que a culpa não foi minha. Caso o Itaú não resolva o problema irei pagar a fatura com jurus,porém irei cancelar todos os demais cartões que o Itaú administra,e podem consultar o histórico de pagamento de todos meus cartães pra ver se já atrasei alguma vez.",5
itaucard,Limite,Brasília,DF,105272371,2020-05-27 23:05:08,"Sou correntista do Banco Itaú ,com frequente movimentação na conta corrente e de valores consideravelmente altos. Porém, somente foi -me liberado o cartão com função débito. Solicito a oportunidade de melhorar meu relacionamento com o banco sendo-me concedido limite para o cartão de crédito condizente com a movimentação da minha conta corrente.",9
itaucard,Sms indevido / [Editado pelo Reclame Aqui],Belo Horizonte,MG,105276929,2020-05-28 03:39:37,"Bom dia também tenho recebido sms inoportunos do Banco Itau sobre despensas com um cartao de final 6956 que nao me pertence. Nunca tive conta no banco Itau. Temo que tenham clonado os meus dados. Como devo proceder Itaú? Transcrição de uma das mensagens recebidas: 
""Ate dia 26/05, mais de 50% do limite do seu cartao Itaucard final 6956 estava sendo financiado. Pague o saldo remanescente para evitar encargos.""",10
itaucard,CARTÃO PONTO FRIO - PROPOSTA,Santa Isabel,SP,105278249,2020-05-28 07:25:51,"Bom dia. Faz umas duas semanas que preenchi uma proposta do Cartão Ponto Frio Itaucard pelo site da loja e logo em sequência recebi uma ligação da central confirmando dados para dar sequência na análise. Porém desde então não recebi nenhum retorno e fico na incerteza se minha proposta foi aprovada ou negada. Gostaria por gentileza de um esclarecimento atualizado, pois no telefone da central não consigo sucesso ao ligar. Obrigada.",5
itaucard,Atraso no recebimento da fatura,Rio de Janeiro,RJ,105344479,2020-05-28 22:48:07,"O prazo para pagamento da minha fatura vencerá em 01/06/2020 e até hoje, 28/05/2020 não recebi a fatura pelo Correio nem por e-mail e o site do Itaucard não funciona.",3
itaucard,3 Meses e não resolvem meu problema,Macaé,RJ,105347905,2020-05-29 00:43:36,"Efetuei uma compra em uma loja, luadishop.com.br, de um aparelho celular no dia 28/11/2019 no valor de R$813,99 dividido em 10 vezes, a loja agiu de[Editado pelo Reclame Aqui]comigo e várias pessoas , e me enrolou ate fevereiro, mandei email para documento@itau-unibanco.com.br, explicando todo o acontecimento, enviando documentos, e pedindo cancelamento da compra e devolução do valor pago. recebi o email de confirmação de entrega de  email, dias depois me enviaram email , pedindo nova documentação que foi enviada, liguei varias vezes e sempre me diziam que estava em analise , em abril não encontraram minha solicitação e abriram outra , voltei a ligar e me informaram que eu a reclamação que fiz em abril já havia passado o prazo, mas na verdade a reclamação e de fevereiro que não acharam , liguei diversas vezes , e não resolveram , ate que liguei pra ouvidoria do ita cartoes , e me deram um prazo de 24 horas pra resolver o problema , já se passaram mais  de 72 duas horas e nada de ligação ,  pelo que entendi nesses três meses tentando reaver meu dinheiro o itau esta tentando me dar o [Editado pelo Reclame Aqui].
aguardo uma solução para o meu problema , acredito que não tenham nem entrado em contato com a loja , pois atualmente foram tantas reclamações que a luadishop.com.br fechou sua pagina na internet dando [Editado pelo Reclame Aqui] em varias pessoas .",10
itaucard,Compra não autorizada,Fortaleza,CE,105349181,2020-05-29 02:16:39,Gostaria de deixar aqui minha insatisfação por ter passado vergonha no caixa quando fui passar minhas compras. O cartão foi desbloqueado corretamente pelo aplicativo. Utilizei a senha que me enviaram tudo ok. Até acessar o aplicativo com a senha consegui. E quando fui passar não autorizou e pediu pra entrar em contato com a central que nem sequer estava pra atender. E é porque  O cartão era o da própria loja que eu estava comprando: Assai. Passei constrangimento no caixa por ter o limite disponível e vocês não autorizarem. Quanta vergonha! Quero uma resposta,10
itaucard,Fatura zerada,Belo Horizonte,MG,105300671,2020-05-29 08:43:26,"Eu tive 2 compras estornar no meu cartão de crédito, que realmente deveria estornar. Mas o no cartão está tendo estorno de todas as faturas inclusive das que eu não realizei o pagamento. Sendo assim tem 2 meses que a fatura está vindo zerada. Sendo que pelo meus cálculos era para ter fatura de uns 27 reais no mês maio e junho mais de 300 reais. Quando a fatura com vencimento em maio veio com valor zerado eu entrei em contato e vcs me informaram que próxima teria valor a pagar. Mas fatura venci junho já fechou e tb tá sem valor a pagar. Entrei em contato novamente Protocolo reclamação Itaú Número: 20201495017360000
Data: 28/05/2020, e me informaram que enquanto tiver estorno não tem fatura. Esse valor total de estorno é indevido, eu não tinha pago todo o parcelas ainda.  E tenho outras compras no cartão que preciso pagar. Eu não quero é que fique gerando esse monte de fatura zerada e depois no futuro vcs me mandem uma fatura com valor total. Quero pagar minha fatura mensal . Eu sempre pago minhas contas antes do vencimento,  é não gosto de ter fatura para pagar e não poder pagar pq vcs não geram fatura.
Gentileza regularizar a fatura e disponibiliza o valor correto para pagamento.",9
itaucard,Juros abusivos,São Lourenço,MG,105297507,2020-05-29 08:43:26,"O banco Itaú tem dado a opção de parcelamento da fatura, para pagar em até 15 dias após o vencimento, que já vem com juros inclusos nas parcelas, mas além desse juros, estão cobrando várias outras taxas de juros, que são absurdas, já que dão a opção de parcelamento com juros. Estou indignada com essa situação. Nessa situação que o país está passando, que nós estamos enfrentando... Meu cartão é o Mastercard Gold. A fatura que vence dia 06/06 está sendo cobrada com 69,73 reais só de juros, mas como podem fazer isso, se paguei 1 dia antes da data final para o contrato do parcelamento? Gostaria que isso fosse resolvido, que esse juros seja estornado.",10
itaucard,E-mail constantes e [Editado pelo Reclame Aqui]s,Salvador,BA,105356771,2020-05-29 09:46:17,"Venho recebendo, constantemente, e-mails do Itaúcard referente a resgate de milhas, onde consta no e-mail o saldo e prazo para resgate, conforme foto em anexo. Ocorre que já entrei em contato com o Itaú e o mesmo informou que não sou cadastrada em nenhum programa de pontos ou milhas, e que desconsiderasse os e-mails. Contudo, não aguento mais essa situação, toda semana o mesmo e-mail.  Peço que o Itaúcard tome as devidas providências.",0
itaucard,Anuidade extremamente inapropriada e abusiva,Recife,PE,105358465,2020-05-29 10:09:56,"Bom dia. Sempre fui uma excelente cliente do Itaú, com faturas pagas em dia e movimentação da conta corrente. Porém, o Itaucard é sempre desrespeitoso comigo, sem me dar o direito de conversar e negociar a anuidade. Estão me cobrando quase 700 reais e eu acho esse valor muito abusivo. Eu não acredito que vcs tratem seus clientes como uma mera fonte de dinheiro fácil. Se vcs notarem a minha movimentação na conta, verão que eu sou autônoma e tenho parte do meu trabalho impactado pelo momento de pandemia que estamos passando. Como uma cliente com histórico de muitos anos, acho que uns 10 ou quase isso, eu peço que considerem a isenção dessa taxa. Estou aguardando um contato por telefone o quanto antes pois a minha fatura vence no dia 8  eu gostaria de resolver isso até lá. Obrigada",10
itaucard,Não consigo cancelar meu cartao,Belo Horizonte,MG,105362841,2020-05-29 11:01:30,Fiz o cancelamento do cartão. E a atendente me ofereceu um cartão que não tivesse anuidade (click) porém o que ela não me falou é que nao tem anuidade só se comprar acima de 100 reais por mês. Não desbloquiei o cartão ainda e nem vou. Porém está cobrando 0.39 centavos de anuidade no meu cartão sendo que nem efeituei o desbloqueio.  E não quero esse cartão! E não consigo cancelar porque quando pedem o número dele na ligação não aceitam.,10
itaucard,quanto tempo para receber o cartao,Poção,PE,105366361,2020-05-29 11:38:12,solicitei um cartao itaucard click  e veio um sms pra me  falando que foii aprovado ate agora nao chegou  o cartao quero saber quanto tempo pra chegar?,10
itaucard,Negativação indevida,São Paulo,SP,105369015,2020-05-29 12:07:35,"Hoje entrei no Boa Vista para verificar meu Score e verifiquei que ha uma divida ativa do cartão Itaú no valor de R$ 94,00 de uma fatura de Fevereiro. Pelo aplicativo cancelei o cartão no mês de Fevereiro.
Não deixo de pagar minhas dividas, não recebi a fatura, não recebi nenhuma carta e muito menos ligação informando do meu debito. Simplesmente negativou meu nome sem ao menos eu saber da divida.Tenho outros cartões pela mesma financeira e pago tudo antes do vencimento.
Não estou me negando a pagar, mas deveria ter entrado em contato informar que não identificaram o pagamento. Não houve nenhum tipo de contato para uma negociação, agora terei que pagar juros e correção monetária por não ter tido nenhum tipo de contato para quitar meu debito antes. O valor que a atendente me informou que a fatura era de quase R$ 50,00 e agora está em R$ 130,00. Não deixaria de ter pago uma fatura neste valor.
Conforme o Art. 43,  3 do Código de Defesa do Consumidor - Lei 8078/90 obriga o fornecedor a comunicar previamente e por escrito sobre qualquer abertura de cadastro, ficha, registro ou dados pessoais dos consumidores.
Fico no aguardo para a solução do pagamento.",10
itaucard,"Não recebo a fatura, cartão cancelado em fevereiro",Rio de Janeiro,RJ,105282595,2020-05-28 09:18:28,"Encerrei a minha conta no final de fevereiro de 2020, poucos dias depois encerrei o contrato de cartão de crédito. no momento do encerramento fui informado que continuaria recebendo as faturas do cartão de crédito em minha residencia, mas tal fato não ocorreu. a fatura de abril e maio foram pagas sem qualquer conferencia dos valores efetivamente gastos. a fatura com vencimento no dia 06/06 está com um valor maior do que a fatura com vencimento no dia 06/05. como isso é possível em um cartão cancelado em março? não sei, eu não recebo a fatura para conferir. 

ao telefonar para o atendimento, fui informado que eles enviariam a fatura por correio, o que não foi feito. 

Considerando o aumento na fatura, registro que só pagarei a fatura após o recebimento (via e-mail ou correios) do descritivo de gastos para para conferencia. 

considerando que eu não recebi as faturas de abril e maio, gostaria de recebe-las.",10
itaucard,ESTORNO DE VALOR DA FATURA,Rio de Janeiro,RJ,105291207,2020-05-28 11:01:10,"Bom dia
Solicitei estorno do valor total pago em duplicidade no dia 13/03/2020 e até hoje dia 28/05/2020 NADA!
Nem o SAC resolve e OUVIDORIA deve estar na praia por que ninguém atende!
É UMA VERGONHA ! ! !",0
itaucard,Cobrança abusiva,São Paulo,SP,105295851,2020-05-28 11:46:47,"Não faz uma semana que eu efetuei o desbloqueio do cartão e já está incluso na fatura para pagamento na próxima semana um custo de 5,50 referente a envio de mensagem por SMS, favor retirar esse custo da minha fatura e esse serviço que está atrelado ao meu cartão.",5
itaucard,PARCELAMENTO SEM AUTORIZAÇÃO,Betim,MG,105307481,2020-05-28 13:57:40,"PAGUEI  minha última fatura do 
ITAUCARD Cartão:  Final-4705 Efetuei um pagamento de Cerca de 85% Desta , e Efetuei um pagamento da Outra FATURA ITAUCARD Cartão : Final 2493 Cerca de Uns 70% da Fatura; Deixando o saldo restante para pagamento na Semana seguinte. Porém, Quando Fui efetuar Pagamento de Uma Fatura do Condomínio... Não Consegui PAGAR. 
BLOQUEARAM O MEU CARTÃO. Liguei Pra Operadora e me DISSERAM Que CONTRATEI o parcelamento de faturas em Varias parcelas, o que eu não SOLICITEI. 
Também bloquearam OS CARTÕES , mesmo tendo saldo suficiente para compras até próxima fatura.

Os Dois CARTÕES De CRÉDITO aconteceu a Mesma COISA , AGORA Não Consigo PAGAR e nem COMPRAR NADA.
...",10
itaucard,Cobrança indevida e não consigo entrar em contato com o Itaú,São Paulo,SP,105317691,2020-05-28 15:52:22,"Foi realizada uma cobrança que não reconheço no meu cartão de crédito, no dia 12/05 com o nome ""Pro Labore"", no valor de R$1,28.
Tentei entrar em contato pelo chat no app e pelo whatsapp, mas em ambos os canais fui direcionada para o telefone.
Tentei contato pelos números 4004-4828 e 3003-3030, mas recebo a mensagem de que não foi possível confirmar meus dados quando coloco o número do cartão. Quando coloco meu CPF, ele me dá a opção de escolher qual cartão quero comunicar, mas em seguida diz que não foi possível reconhecer meus dados, o que não faz sentido, já que ele identificou os dois cartões de crédito que tenho. 
Ou seja, não consigo entrar em contato com vocês de nenhuma forma.
Quero que essa cobrança seja estornada e o cartão de crédito cancelado.",10
itaucard,cobrança indevida,Armazém,SC,105330649,2020-05-28 18:39:20,"Fatura não entregue na data certa .

Financiaram juros e multas sem autorização. 

Atendentes mal preparados e sem educação.

Cancelei cartão e desejo que seja liquidado esta questão.",10
itaucard,Portabilidade de salário,Campinas,SP,105087827,2020-05-28 16:33:32,"Boa tarde! Solicitei a portabilidade do meu salário para um outro banco no entanto o Itaú me ligou informando que eu perderia isenção ta taxa de manutenção , por esse motivo resolvi cancelar a portabilidade, confirmei o cancelamento duas vezes por telefone com a atendente. Depois de alguns dias recebo a mensagem dizendo que o itaú aprovou a portabilidade onde deveria ter cancelado conforme informado no telefone. Liguei várias vezes na central, fiz solicitações e até o presente momento não obtive retorno. Dia 21/05 meu salário já foi transferido para o outro banco. A melhor forma de resolver seria: eu não quero cancelar a conta e os benefícios do meu pacote, ou o Itaú deixa do jeito que esta sem cobrar a tarifa de manutenção ou cancela a portabilidade para o outro banco, eu só não quero ter problemas para pagar a manutenção da conta que até hoje sou isenta. Gostaria de saber também se foi cancelado o meu cartão de crédito de 1000 reais por conta disso pois não consigo mais localizar no app. Eu quero resolver da forma mais simples pois foi um equivoco de vocês na hora de cancelar a portabilidade, no entanto ninguém me retorna. Obrigada.",10
itaucard,Desrespeito com o cliente,Jundiaí,SP,105341141,2020-05-28 21:31:58,"Eu tive a surpresa de, depois de 4 anos não ter anuidade no meu cartão, vir a cobrança fantástica de 3x 166,67. Oi??? R$ 500,00 de anuidade, só o meu cartão? Um absurdoooooooo.. Além disso, essa cobrança não foi comunicada. Simplesmente cobraram. E ai de você se não pagar. Liguei uma vez no Itaucard. Aguardei 45 minutos para ser atendida. A atendente abriu um chamado e me deu uma data limite para resolução. Sem nenhum retorno, retornei no dia seguinte a data passada, e adivinha? Fiquei aguardando 50 minutos para ser atendida. O meu caso não tinha sido analisado. A atendente teve que novamente abrir um chamado, dando nova data para resolução. Protocolo 2020141430xxxxxx000. Liguei pela terceira vez. Eles me disseram que não podiam me ajudar, que a cobrança era devida e que seu quisesse poderiam me dar um desconto, ficando 3x 83,00. R$ 250,00 para ter um cartão de crédito? Além dessa cobrança absurda e que não foi comunicada, o Itaú desbloqueou o cartão de crédito da minha mãe, a qual não movimenta a conta. Esse cartão nem existe, pois provavelmente foi jogado fora quando foi recebido. Itaú, pode desbloquear sem minha autorização???? Se eu não acompanho minha fatura, como ficaria? Cobranças e mais cobranças? Aliás, se você desbloqueou o cartão sem autorização, você também poderia usar sem minha autorização? Ainda bem que liguei e já fiz o cancelamento desse cartão. Realmente vocês perderam o meu respeito e confiança. Além disso, mostraram que exploram o cliente em tempos de pandemia. Imagino que estejam compensando com alguém que paga suas contas em dia e sempre tem o valor total da fatura pago. Sou cliente do banco há 20 anos, e achei um desrespeito. As atendentes pouco se importaram e prontamente cancelaram o meu cartão quando solicitei, sem nem sequer se importar com a fidelização do cliente. O que você faz pelo cliente, Itaú? Desbloqueia o cartão sem autorizar? Isso tem nome na lei? Cancela o cartão ou deixa que ele pague um absurdo em tempos de pandemia, além da oferta do mercado em anuidade zero? 
Enfim, entendo que a postura do Itaú foi abusiva com a cobrança sem comunicação, o desbloqueio sem autorização e o cancelamento do cartão. A anuidade está vindo cobrada e vou requerer junto ao Procon o estorno desses valores abusivos. Já abri protocolo na Ouvidoria (07650410XX), mas o atendente apenas me informou que não podia fazer nada. Ele só abriu um novo protocolo para pedir novo cartão para mim. Oiiii??? Não é importante o fato do Itaú desbloquear sem autorizar? Não é importante o fato do Itaú cobrar algo sem minha ciência?! bom, pela Ouvidoria não teve a menor importância. 

Espero que seja revisto. 

Sem mais,
Thaís Guerra",10
itaucard,Cobrança indevida,Guarulhos,SP,105377467,2020-05-29 13:48:25,"No mês de Janeiro de 2016 foi oferecido a mim um cartão de crédito Platinum pela minha Gerente da Conta Srta. Jaqueline (inclusive tenho os e-mails enviados pela gerente para confirmar) me informando que teria este cartão sem anuidade e que se houvesse anuidade era só eu enviar um e-mail para ela que ela cancelaria a anuidade. Aceitei o cartão com a condição informada por ela de que não haveria a cobrança de anuidade deste cartão (tenho e-mails comprovando) e garantiu que não haveria anuidade, agora no mês de maio/2019 foi embutida novamente a anuidade na fatura sem que ninguém me avisasse. 
 Na época a gerente me afirmou que não seria mais cobrado anuidade para este cartão, porém depois veio com uma conversa dizendo que as regras do banco mudaram, agora eu pergunto esta é a conduta com o cliente quando o gerente falta com a sua palavra? 
Gostaria que isso fosse resolvido definitivamente, pois a prática está sendo recorrente e todo ano preciso efetuar uma reclamação para que seja resolvido. Inclusive gostaria do estorno dos valores já cobrados indevidamente.

segue em PDF toda a conversa realizada por e-mail da gerente enviado:",9
iti,Não consigo cadastrar meu cartão,Belém,PA,103373989,2020-04-25 11:15:48,"Não consigo cadastrar meu nubank no iti, já usei antes ele na plataforma, eu sempre uso e apago o cartão do aplicativo por questões de segurança, agora diz a seguinte mensagem: 

""não é possível cadastrar este cartão
para sua segurança, não conseguimos continuar o cadastro""

Para minha segurança? Entrei no chat e disseram que não podem corrigir?!
Um absurdo isso!",5
iti,erro ao cadastrar cartão ITI ITAU,Cabo de Santo Agostinho,PE,103516089,2020-04-28 14:41:34,"Boa tarde,
não consigo mais cadastrar no app ITI ITAU, o mesmo diz que o cartão está cadastrado em outro iti ou o banco emissor não permite.
Mas ja tive contato com o banco e o cartão está normal, poderiam me ajudar?",10
itau,Descaso dos funcionários. Péssimo serviço.,São Paulo,SP,105167273,2020-05-26 15:32:24,"Bom , hoje é dia 26/05/20 estou com meus $$$ travados no Itaú. Fui  dia 22/05 na 8859 (eu não estou na capital), chegando a agência, 02 funcionários terceirizados na porta de entrada ditando, o que o cliente, vai ou não fazer dentro do banco. Os mesmos não tinham uniforme do banco, não foram bem educados, ao responder os meus questionamentos. Eu preciso de Itoken, pois troquei de aparelho.  Pra liberar meu aparelho, pra fazer aportes na corretora. Só que vocês não me ajudam, não tem provisório, não chega o cartão de débito dessa[Editado pelo Reclame Aqui]de banco. Minhas contas estão atrasadas, pois eu não irei na agência de novo pra pagar só com digital. Pois correndo risco de ficar andando e,  trazer vírus pra minha família. Qual é a dificuldade do banco de resolver os problemas, que a todo momento é apontado?",0
itau,Cancelamento de conta corrente,Cotia,SP,105168011,2020-05-26 15:39:31,"Recebi recentemente uma informação de sacar um valor pequeno para cancelar a minha conta corrente, mas a funcionária já havia me dito que estava cancelado e não havia nenhum valor para sacar, então automaticamente seria encerrada. 
Engraçado que a mensagem recepcionada é datada retroativa com a informação para sacar para cancelamento. 
Devido ao período em questão não quero ir na agência,  não quero nenhuma cobrança na conta. 
Fico no aguardo.",10
itau,Auxílio Emergencial,São Paulo,SP,105179709,2020-05-26 17:54:03,"Hoje, dia 26/05 deveria receber o auxílio emergencial da Caixa, porém, recebi o seguinte SMS: Itau: voce indicou sua conta para receber o aux. emergencial COVID-19,mas o valor foi devolvido.Entre em contato com a Caixa Economica Federal no prox. dia util.
O dinheiro nem sequer entrou na minha conta e quando liga na central, não obtém resposta nenhuma para o problema. Preciso de uma solução.
Att",7
itau,Impossível habilitar,Santos,SP,105181123,2020-05-26 18:14:19,"Estou fora do Brasil 
Preciso habilitar meu IToken em outro telefone 
E NINGUÉM resolve meu problema. 
Meu telefone +351911743042",8
itau,Estorno de uma conta que foi paga.,São Luís,MA,104956345,2020-05-26 20:03:34,"Fiz uma reclamação sobre o estorno do valor que foi debitado da minha conta corrente no valor de 114,31 da fatura do meu cartão de crédito,sendo que me ligaram pra mim negociar minha dívida que tava em atraso fiz o acordo no valor de 3 parcelas de 80,46 cada parcela,a primeira é pra mim pagar dia 25/05.Mais mesmo assim debitaram da minha conta o valor de 114,31.Aí dia 28/04 liguei para a central do cartão no qual me falaram que iam fazer o estorno que o dinheiro no valor de 114,31 eu voltar pra minha conta corrente.Só que até hoje isso nunca acontece.Esse é o número do primeiro protocolo da primeira reclamação que fiz.20201197124970000.Aí dia 5/05 liguei novamente pois não tinha feito o estorno pra minha conta,neste dia avisaram que ia ser descontado para o pagamento do acordo dia 25/05 o valor de 80,46 e nada do estorno.Dia 21/05 liguei novamente e falaram que mais uma vez iam fazer o estorno pra minha conta corrente,número do protocolo da reclamação.2020142433720.Acabei de olhar na minha conta corrente e até agora nada do estorno.Mais o valor de negativo pra o dia 25/05 no valor de 80,46 tá lá na minha conta corrente para ser debitado.Quero saber como vão fazer pra isso se resolver.
.",10
itau,Cobrança indevida,Nova Iguaçu,RJ,105205023,2020-05-27 08:22:32,"Estão me cobrando um taxa de tar ted internet no valor de 21,00 reais sendo que meu plano e básico e gratuito",10
itau,ITAÚ MANDA INFORMAÇÕES NEGATIVAS PARA O SERASA SEM QUE SE TENHA VÍNCULO COM O BANCO,Guarulhos,SP,105215425,2020-05-27 10:51:42,"Vocês do Banco Itaú, estão enviando informações para o Serasa e está abaixando meu Score.
Não tenho nenhum relacionamento com o banco Itaú, nem tampouco sou correntista e não tenho financiamento em meu CPF. Hoje me deparo ao entrar no site Serasa - cadastro Positivo, que meu escore baixou em razão de informações enviadas pelo ITAÚ. Não tenho nenhum vínculo com vocês e nem quero ter.

Se isso não for regularizado, entrarei com medidas cabíveis contra o banco Itaú, pois não tenho conta, não tenho empréstimo e muito menos financiamento com o Banco Itaú. Segue print em anexo.",10
itau,Dificuldade de contato com agência/gerente,Osasco,SP,104034811,2020-05-27 12:40:06,"Abri essa conta recentemente no Itaú e desde a semana passada tenho tentado solicitar a função crédito do meu cartão múltiplo pelo site, porém fala que não está disponível. 
Tentei contato com a gerente por e-mail e ela nunca responde, tentei ligar no call center e está fora de funcionamento, é informado um outro número de call center onde você fica 1h na linha e ninguém atende.

A única coisa que quero é uma forma de contato com minha gerente para fazer uma simples solicitação de cartão de crédito.",10
itau,Encerramento,Itaberaba,BA,105235817,2020-05-27 14:26:44,minha conta foi encerrada sem aviso prévio e olha que eu movimento cerca de 8 a 10 mil por mês na conta e foi encerrda e por cima minha conta ta com saldo de 3 mil reais q nao consigo acessar,0
itau,Transferência,Nova Iguaçu,RJ,105257251,2020-05-27 18:43:55,Fiz uma transferência para a minha conta no valor de 600$ porém o valor ainda não caiu na minha conta.,10
iti,Meu dinheiro de volta,São Paulo,SP,103577755,2020-04-29 14:31:29,"Meu cadastro do foi cancelado sem aviso prévio, tenho dinheiro lá e estão me enrolando para me devolver cada hora é uma informação diferente. Como a conta foi cancelada não consigo resgatar meu dinheiro.",9
iti,Não consigo atualizar meu numero de telefone,Parauapebas,PA,103639063,2020-04-30 14:36:31,"Olá, não consigo atualizar meu numero de telefone se sem numero atualizado não consigo usar a conta",10
iti,O app não reconhece meu rosto para cadastro da biometria facail,Virgolândia,MG,103686061,2020-05-01 15:02:25,"Tentei realizar meu cadastro várias vezes em diferentes horas do dia, mas sem sucesso. No momento em que tento realizar o cadastro da biometria facial recebo a seguinte mensagem: ""desculpa, não conseguimos cadastrar seu rosto"". Não pode ser a câmera do celular, pois ela é consideravelmente boa e acredito que o problema não seja do celular pois tentei em um outro e acontece o mesmo erro. O cadastro está limitado a essa foto e sem ela não consigo finalizar. Não sei vem ao caso, mas tenho a barba grande e talvez o sistema não reconheça meu rosto por isso. Vocês podem me ajudar a resolver esse problema? Existe alguma outra forma para que eu possa enviar minha foto? Aguardo retorno e obrigado desde já.",10
iti,1 mes aguardando resposta,São Paulo,SP,103686149,2020-05-01 15:05:28,"Fiz o cadastro no app iti dia 14/03/2020, tentei cadastrar um cartão de crédito mas não consegui. Verifiquei que no app estava sendo solicitado que eu enviasse meu CPF, mais uma foto (frente/verso) do meu RG. Assim, encaminhei o solicitado em 30/03/2020. Porém, não obtive resposta até hoje 01/05/2020, e ainda continuo bloqueado para cadastrar e usar cartão no app. Encaminhei novamente os documentos e solicito que seja feito o desbloqueio e também o pagamento do prêmio do itimania de março/2020, ao qual realizei os pagamentos exigidos e tive a confirmação no Chat, que estava tudo certo para ganhar o premio.",10
